SolutionLength,popsize,toursize,fitfunc,linkage,probCross,crossType,
100.0,2500.0,1.0,3.0,0.0,0.0,0.0,
0,128022,89,
0,133275,88,
0,137288,91,
0,152799,90,
0,136948,92,
0,144934,93,
0,158096,90,
0,128624,89,
0,124103,90,
0,125978,90,
0,128602,90,
0,143752,90,
0,129643,86,
0,134631,90,
0,116910,89,
0,140612,89,
0,131200,86,
0,137666,89,
0,151070,88,
0,134277,88,
0,143471,92,
0,128674,88,
0,133475,93,
0,137431,88,
0,118281,86,
0,128732,88,
0,137858,91,
0,152190,91,
0,125782,89,
0,134228,87,
0,135753,90,
0,127772,88,
0,139817,89,
0,139044,91,
0,125394,88,
0,116536,90,
0,140718,86,
0,156396,88,
0,128129,88,
0,130252,88,
0,144426,88,
0,136336,88,
0,131112,88,
0,123733,87,
0,135911,88,
0,129260,90,
0,131405,88,
0,152817,88,
0,132632,88,
0,129948,87,
SolutionLength,popsize,toursize,fitfunc,linkage,probCross,crossType,
100.0,2500.0,1.0,3.0,1.0,0.5,1.0,
1,28363,100,
1,29430,100,
1,30225,100,
1,29897,100,
1,26566,100,
1,29374,100,
1,31518,100,
1,33546,100,
1,28926,100,
1,30967,100,
1,30069,100,
1,33965,100,
1,27399,100,
1,28897,100,
1,28147,100,
1,29091,100,
1,28184,100,
1,31663,100,
1,32145,100,
1,31024,100,
1,30463,100,
1,26817,100,
1,31639,100,
1,31178,100,
1,30137,100,
1,28900,100,
1,32125,100,
1,24699,100,
1,30417,100,
1,29341,100,
1,27530,100,
1,30085,100,
1,32467,100,
1,29746,100,
1,31606,100,
1,29480,100,
1,31532,100,
1,30913,100,
1,28223,100,
1,30466,100,
1,23787,100,
1,27597,100,
1,32837,100,
1,32812,100,
1,28568,100,
1,32855,100,
1,29405,100,
1,30724,100,
1,30019,100,
1,31702,100,
SolutionLength,popsize,toursize,fitfunc,linkage,probCross,crossType,
100.0,2500.0,1.0,3.0,2.0,0.5,1.0,
0,68082,75,
0,71305,75,
0,67874,75,
0,68988,75,
0,70609,75,
0,71028,75,
0,66459,75,
0,69520,75,
0,68795,75,
0,68733,75,
0,70000,75,
0,69539,75,
0,69271,75,
0,72683,75,
0,71234,75,
0,69134,75,
0,70571,75,
0,70566,75,
0,69403,75,
0,68236,75,
0,74853,75,
0,69274,75,
0,70025,75,
0,69007,75,
0,71131,75,
0,72042,75,
0,69782,75,
0,69843,75,
0,69914,75,
0,73170,75,
0,68482,75,
0,68835,75,
0,66129,76,
0,67411,75,
0,70575,75,
0,70009,75,
0,69916,76,
0,70248,75,
0,69204,75,
0,70479,75,
0,71370,75,
0,68194,75,
0,69700,75,
0,67238,75,
0,71601,75,
0,69786,75,
0,67718,75,
0,70164,75,
0,69908,76,
0,70303,75,
SolutionLength,popsize,toursize,fitfunc,linkage,probCross,crossType,
100.0,2500.0,1.0,3.0,0.0,0.5,2.0,
0,125251,89,
0,123896,86,
0,162014,88,
0,120330,86,
0,157393,91,
0,111031,87,
0,82723,85,
0,103325,87,
0,102147,87,
0,84437,84,
0,119147,89,
0,116640,85,
0,85069,84,
0,155783,90,
0,113442,87,
0,74412,80,
0,117597,88,
0,105325,84,
0,151818,85,
0,116272,84,
0,116721,89,
0,111123,88,
0,124799,86,
0,145953,86,
0,94400,87,
0,113734,90,
0,158076,87,
0,81957,82,
0,92824,84,
0,112145,87,
0,133682,86,
0,156735,92,
0,132977,86,
0,148262,91,
0,88259,88,
0,120414,86,
0,149878,90,
0,135217,87,
0,114291,86,
0,108247,85,
0,151415,84,
