Run,bestVal,cpuTime[ms],nrOfSwaps,type
0,200,2250.0,15040
1,190,2250.0,13800
2,253,2171.875,16060
3,184,1406.25,11270
4,179,2000.0,15360
5,209,1046.875,9380
6,155,1500.0,12110
7,235,1843.75,13450
8,147,3406.25,20020
9,241,2718.75,16630
10,326,1250.0,10070
11,214,1343.75,11770
12,228,1640.625,11590
13,184,3015.625,18960
14,180,2593.75,17890
15,182,2312.5,15030
16,163,1421.875,10890
17,151,1328.125,10980
18,216,1437.5,11170
19,167,3125.0,21000
20,239,2875.0,18380
21,175,2625.0,19010
22,173,1765.625,12170
23,165,1578.125,9920
24,232,2156.25,15160
25,226,859.375,7720
26,197,1921.875,13760
27,251,1453.125,10870
28,131,1437.5,11090
29,236,1453.125,10250
