Run,bestVal,cpuTime[ms],nrOfSwaps,type
0,157,3000.0,28340
1,201,1328.125,13230
2,154,1593.75,13720
3,128,2390.625,21540
4,223,2187.5,17960
5,209,2593.75,23650
6,152,3468.75,27260
7,147,1828.125,18370
8,231,1609.375,15900
9,212,1875.0,15630
10,166,2625.0,20690
11,113,2000.0,19440
12,215,1593.75,15210
13,206,2890.625,21140
14,168,1125.0,11880
15,245,2250.0,18500
16,131,1656.25,15390
17,298,2484.375,20650
18,233,1109.375,10850
19,150,2421.875,19790
20,224,3125.0,23070
21,168,2578.125,21500
22,237,1859.375,17440
23,236,1015.625,9850
24,170,1796.875,14370
25,157,5796.875,37500
26,170,4984.375,39790
27,106,4703.125,37850
28,164,2421.875,23450
29,167,3203.125,26640
