Run,bestVal,cpuTime[ms],nrOfSwaps,type
0,162,1750.0,14630
1,153,1906.25,15800
2,266,1750.0,14710
3,231,1484.375,14740
4,195,4359.375,33650
5,184,1984.375,17480
6,238,3296.875,27420
7,116,2968.75,22090
8,154,1781.25,15470
9,258,1296.875,11710
10,202,3093.75,22940
11,164,3406.25,25700
12,175,4031.25,29420
13,169,5359.375,35930
14,256,2125.0,16540
15,245,1421.875,12500
16,188,2468.75,17600
17,133,2062.5,17170
18,218,1765.625,15700
19,115,2062.5,16250
20,199,2421.875,18660
21,270,1265.625,11470
22,242,2390.625,19070
23,196,2984.375,23750
24,240,1718.75,14950
25,173,3546.875,20780
26,170,1890.625,15020
27,236,1156.25,10250
28,169,2234.375,17580
29,142,3140.625,24400
