Run,bestVal,cpuTime[ms],nrOfSwaps,type
0,28,1125.0,24801
1,27,765.625,15331
2,36,390.625,10191
3,42,375.0,9471
4,33,218.75,6751
5,51,140.625,5151
6,42,875.0,18721
7,37,1484.375,32881
8,38,515.625,12591
9,36,593.75,12951
10,67,203.125,7021
11,34,500.0,11621
12,38,1859.375,40281
13,38,828.125,17551
14,45,875.0,18281
15,20,406.25,9421
16,48,765.625,18891
17,31,1390.625,29681
18,48,406.25,9841
19,34,1109.375,24111
20,37,390.625,10761
21,49,1015.625,20431
22,51,734.375,16391
23,63,140.625,5511
24,30,234.375,7271
25,29,1437.5,31081
26,38,500.0,12521
27,37,859.375,19701
28,31,656.25,15061
29,63,265.625,7661
