Run,bestVal,cpuTime[ms],nrOfSwaps,type
0,64,1500.0,52332
1,65,2359.375,88802
2,74,671.875,24922
3,65,3140.625,118032
4,82,171.875,7532
5,71,984.375,37432
6,66,3734.375,141302
7,72,437.5,17182
8,70,4171.875,152052
9,80,250.0,10182
10,63,2562.5,90992
11,69,906.25,30582
12,66,2515.625,91522
13,69,640.625,22752
14,77,1453.125,55362
15,78,234.375,10032
16,72,703.125,26242
17,65,2203.125,84552
18,73,375.0,14282
19,67,796.875,32282
20,65,1671.875,63012
21,69,718.75,30082
22,77,250.0,10632
23,61,3203.125,117602
24,76,406.25,15902
25,74,890.625,34812
26,76,281.25,10802
27,70,890.625,34542
28,71,2000.0,74882
29,76,328.125,13642
